kms_driven,age,power,city_24 Pargana,city_Abohar,city_Adalaj,city_Adoni,city_Adyar,city_Agra,city_Ahmedabad,city_Ahmednagar,city_Ajmer,city_Akot,city_Alappuzha,city_Alibag,city_Aligarh,city_Alipore,city_Allahabad,city_Aluva,city_Alwar,city_Ambala,city_Ambikapur,city_Amraoti,city_Amravati,city_Amritsar,city_Anand,city_Anantapur,city_Anantnag,city_Anekal,city_Anjar,city_Ankleshwar,city_Aquem,city_Arkalgud,city_Arrah,city_Asansol,city_Aurangabad,city_Azamgarh,city_Badarpur,city_Badaun,city_Bagalkot,city_Baghpat,city_Bahadurgarh,city_Bahadurpur,city_Balaghat,city_Bally,city_Baloda,city_Balrampur,city_Bangalore,city_Banka,city_Banki,city_Bankura,city_Barabanki,city_Baran,city_Barasat,city_Bardhaman,city_Bareilly,city_Bargarh,city_Baripara,city_Basti,city_Batala,city_Begusarai,city_Belgaum,city_Bellary,city_Berhampore,city_Berhampur,city_Betul,city_Bharatpur,city_Bharuch,city_Bhatinda,city_Bhavnagar,city_Bhawani Mandi,city_Bhilai Nagar,city_Bhilwara,city_Bhiwadi,city_Bhiwandi,city_Bhiwani,city_Bhopal,city_Bhubaneshwar,city_Bhubaneswar,city_Bhuj,city_Bidar,city_Bihar Shariff,city_Bijapur,city_Bijnor,city_Bikaner,city_Bilaspur,city_Bodhan,city_Bokaro,city_Bolpur,city_Budhlada,city_Bulandshahr,city_Bundi,city_Burdwan,city_Buxar,city_Calicut,city_Cannanore (kannur),city_Chakan,city_Chaksu,city_Challakere,city_Chandigarh,city_Chandrapur,city_Chatrapur,city_Chenani,city_Chennai,city_Chhatarpur,city_Chhindwara,city_Chikamaglur,city_Chikkaballapur,city_Chinchwad,city_Chinsurah,city_Chitradurga,city_Churu,city_Coimbatore,city_Cuttack,city_Dadra & Nagar Haveli,city_Dadri,city_Dakshina Kannada,city_Darbhanga,city_Davanagere,city_Deesa,city_Dehradun,city_Delhi,city_Deoghar,city_Deolali,city_Deoria,city_Dhamtari,city_Dhanbad,city_Dharamasala,city_Dhariawad,city_Dharmapuri,city_Dharmavaram,city_Dharwad,city_Dharwar,city_Dhubri,city_Dibrugarh,city_Dongargaon,city_Dungarpur,city_Durg,city_Durgapur,city_Dwarka,city_Ernakulam,city_Erode,city_Falakata,city_Faridabad,city_Faridkot,city_Farrukhabad,city_Farukhabad,city_Ferozepur,city_Gadarpur,city_Gadchiroli,city_Gadwal,city_Ganaur,city_Gandhidham,city_Gandhinagar,city_Gangaghat,city_Gangaikondan,city_Ganganagar,city_Gangtok,city_Gautam Buddha Nagar,city_Ghaziabad,city_Ghazipur,city_Goa-panaji,city_Godavari,city_Godhara,city_Gohana,city_Gondia,city_Gorakhpur,city_Goregaon,city_Guntur,city_Gurdaspur,city_Gurgaon,city_Guwahati,city_Gwalior,city_Haldwani,city_Hamirpur,city_Hamirpur(hp),city_Hanumangarh,city_Haridwar,city_Herbertpur,city_Hisar,city_Hissar,city_Honavar,city_Hooghly,city_Hoshiarpur,city_Hospet,city_Hosur,city_Howrah,city_Hubli,city_Hyderabad,city_Idukki,city_Indi,city_Indore,city_Jabalpur,city_Jagdalpur,city_Jaipur,city_Jaisalmer,city_Jajpur,city_Jalandhar,city_Jalaun,city_Jalgaon,city_Jamalpur,city_Jammu,city_Jamnagar,city_Jamshedpur,city_Jamtara,city_Jatani,city_Jaunpur,city_Jhajjar,city_Jhalawar,city_Jhansi,city_Jhumri Tilaiya,city_Jhunjhunu,city_Jind,city_Jobner,city_Jodhpur,city_Jorhat,city_Junagadh,city_Kachchh,city_Kadapa,city_Kadi,city_Kaithal,city_Kalyan,city_Kanchipuram,city_Kanpur,city_Kanpur Nagar,city_Kanyakumari,city_Karim Nagar,city_Karnal,city_Kartarpur,city_Karwar,city_Kasargode,city_Kasba,city_Kathua,city_Katihar,city_Katni,city_Kendua,city_Khalilabad,city_Khandela,city_Khandwa,city_Kharagpur,city_Kharar,city_Kheda,city_Khedbrahma,city_Kochi,city_Kolar,city_Kolhapur,city_Kolkata,city_Kollam,city_Koppal,city_Kota,city_Kotdwar,city_Kottayam,city_Krishna,city_Krishnagar,city_Kullu,city_Kurnool,city_Kurukshetra,city_Lansdowne,city_Latur,city_Lonavala,city_Lucknow,city_Ludhiana,city_Madurai,city_Malout,city_Manali,city_Mandi,city_Mandi Dabwali,city_Mandya,city_Mangalore,city_Mansa,city_Marandahalli,city_Margao,city_Mathura,city_Medak,city_Meerut,city_Mehsana,city_Mettur,city_Mohali,city_Mohammadabad,city_Moradabad,city_Morbi,city_Motihari,city_Mubarakpur,city_Mughalsarai,city_Muktsar,city_Mumbai,city_Murad Nagar,city_Muvattupuzha,city_Muzaffarnagar,city_Muzaffarpur,city_Mysore,city_Nabha,city_Nadiad,city_Nagaon,city_Nagaur,city_Nagpur,city_Naihati,city_Nalagarh,city_Namakkal,city_Nanded,city_Nanjangud,city_Naraingarh,city_Narnaul,city_Nashik,city_Navi Mumbai,city_Navsari,city_Nawanshahr,city_Nayagarh,city_Nazira,city_Nellore,city_Nizamabad,city_Noida,city_Osmanabad,city_Palai,city_Palakkad,city_Palamu,city_Palanpur,city_Pali,city_Palwal,city_Panchkula,city_Panipat,city_Panvel,city_Parola,city_Pathankot,city_Patiala,city_Patna,city_Perumbavoor,city_Phagwara,city_Pinjore,city_Pondicherry,city_Poonamallee,city_Porbandar,city_Pratapgarh,city_Pune,city_Puri,city_Purnia,city_Puttur,city_Qadian,city_Raiganj,city_Raigarh,city_Raigarh(mh),city_Raipur,city_Raiwala,city_Rajahmundry,city_Rajkot,city_Rajnandgaon,city_Rajouri,city_Ramanagar,city_Ranchi,city_Ranga Reddy,city_Rangpo,city_Ranip,city_Ranoli,city_Rasra,city_Ratnagiri,city_Rewari,city_Rohtak,city_Roorkee,city_Rudrapur,city_Rupnagar,city_Saharanpur,city_Salem,city_Samastipur,city_Sambalpur,city_Sanand,city_Sangareddy,city_Sangli,city_Sangrur,city_Sant Kabir Nagar,city_Satara,city_Satna,city_Secunderabad,city_Seppa,city_Sheikhpura,city_Shillong,city_Shimla,city_Shimoga,city_Shivpuri,city_Sholapur,city_Sibsagar,city_Sidhi,city_Silchar,city_Siliguri,city_Silvasa,city_Simdega,city_Singhbhum,city_Sirsa,city_Sirsi,city_Sitapur,city_Siwan,city_Solan,city_Solapur,city_Sonepat,city_Sonipat,city_Sri Ganganagar,city_Srinagar,city_Sultanpur,city_Sundargarh,city_Surat,city_Surendranagar,city_Suri,city_Swaimadhopur,city_Thane,city_Thangadh,city_Thanjavur,city_Thiruvallur,city_Thiruvananthapuram,city_Thrissur,city_Tikamgarh,city_Tiruchirappalli,city_Tirunelveli,city_Tiruppur,city_Tiruvallur,city_Tiruverkadu,city_Trivandrum,city_Tumkur,city_Udaipur,city_Udaipurwati,city_Udhampur,city_Udupi,city_Ujjain,city_Uluberia,city_Una,city_Unnao,city_Uppidamangalam,city_Uran,city_Vadodara,city_Valsad,city_Vandalur,city_Vapi,city_Varanasi,city_Vasai,city_Vastral,city_Vellore,city_Vidisha,city_Vijayawada,city_Viramgam,city_Virar,city_Virudhunagar,city_Visakhapatnam,city_Vizianagaram,city_Warangal,city_Wardha,city_Yamuna Nagar,city_Yemmiganur,city_Zirakpur,brand_BMW,brand_Bajaj,brand_Benelli,brand_Ducati,brand_Harley-Davidson,brand_Hero,brand_Honda,brand_Hyosung,brand_Ideal,brand_Indian,brand_Jawa,brand_KTM,brand_Kawasaki,brand_LML,brand_MV,brand_Mahindra,brand_Rajdoot,brand_Royal Enfield,brand_Suzuki,brand_TVS,brand_Triumph,brand_Yamaha,brand_Yezdi,bike_owner_no_First,bike_owner_no_Fourth,bike_owner_no_Second,bike_owner_no_Third
27000,3,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
